Script started on Mon Jul 29 11:41:41 2019
[?1034hbash-3.2$ exitscreen ${DEVICENAME} 115200
[?1049h[!p[?3;4l[4l>[4l[?1h=[0m(B[1;24r[H[2J[H[2J

















-,-,-

-611.00,681.00,-424.00
-613.00,681.00,-425.00
-620.00,676.00,-425.00
-623.00,671.00,-424.00
-625.00,665.00,-423.00
-623.00,666.00,-428.00
-619.00,675.00,-431.00
-613.00,679.00,-432.00
-596.00,683.00,-429.00
-590.00,684.00,-427.00
-594.00,684.00,-429.00
-605.00,688.00,-437.00
-608.00,685.00,-438.00
-602.00,682.00,-439.00
-600.00,681.00,-438.00
-594.00,679.00,-436.00
-591.00,675.00,-440.00
-588.00,676.00,-445.00
-606.00,687.00,-457.00
-609.00,688.00,-460.00
-605.00,679.00,-453.00
-601.00,675.00,-453.00
-587.00,669.00,-451.00
-574.00,666.00,-455.00
-561.00,673.00,-462.00
-564.00,678.00,-468.00
-574.00,688.00,-474.00
-583.00,686.00,-482.00
-585.00,682.00,-486.00
-575.00,679.00,-480.00
-567.00,678.00,-473.00
-555.00,685.00,-475.00
-556.00,692.00,-477.00
-560.00,700.00,-486.00
-559.00,698.00,-489.00
-576.00,692.00,-488.00
-581.00,690.00,-486.00
-579.00,687.00,-474.00
-577.00,692.00,-456.00
-566.00,690.00,-457.00
-557.00,688.00,-472.00
-563.00,691.00,-475.00
-591.00,695.00,-473.00
-598.00,694.00,-471.00
-610.00,688.00,-455.00
-625.00,687.00,-446.00
-615.00,667.00,-454.00
-599.00,660.00,-457.00
-636.00,677.00,-428.00
-687.00,685.00,-418.00
-659.00,669.00,-446.00
-628.00,671.00,-445.00
-619.00,693.00,-414.00
-603.00,683.00,-348.00
-609.00,653.00,-323.00
-633.00,596.00,-313.00
-636.00,585.00,-340.00
-641.00,613.00,-440.00
-667.00,682.00,-513.00
-664.00,690.00,-550.00
-673.00,723.00,-549.00
-686.00,728.00,-527.00
-603.00,678.00,-455.00
-571.00,635.00,-452.00
-510.00,593.00,-436.00
-502.00,592.00,-407.00
-479.00,568.00,-387.00
-483.00,559.00,-389.00
-500.00,551.00,-388.00
-531.00,571.00,-409.00
-550.00,598.00,-420.00
-598.00,653.00,-453.00
-616.00,674.00,-454.00
-656.00,682.00,-414.00
-679.00,658.00,-403.00
-741.00,590.00,-365.00
-815.00,579.00,-370.00
-821.00,611.00,-358.00
-742.00,683.00,-347.00
-676.00,714.00,-352.00
-555.00,745.00,-384.00
-524.00,760.00,-438.00
-528.00,944.00,-420.00
-528.00,1038.00,-374.00
-495.00,1009.00,-345.00
-389.00,828.00,-304.00
-365.00,753.00,-310.00
-365.00,642.00,-391.00
-391.00,610.00,-422.00
-416.00,650.00,-441.00
-438.00,731.00,-432.00
-457.00,841.00,-414.00
-452.00,849.00,-406.00
-421.00,828.00,-397.00
-403.00,810.00,-400.00
-397.00,786.00,-452.00
-370.00,803.00,-459.00
-376.00,844.00,-434.00
-413.00,914.00,-468.00
-441.00,927.00,-499.00
-505.00,927.00,-459.00
-508.00,877.00,-409.00
-504.00,852.00,-417.00
-496.00,836.00,-427.00
-505.00,839.00,-428.00
-509.00,838.00,-444.00
-511.00,831.00,-457.00
